id,num_rhyming_lines,num_perfectly_rhyming_lines,num_lines,line_sim
349b2b7a,11,7,13,56.60377358490566
english/wesleych/Z400528121,11,8,13,
1a350a56,12,8,13,46.37681159420289
english/wesleych/Z400528121,11,8,13,
6bc03b47,11,9,13,47.22222222222222
english/wesleych/Z400528121,11,8,13,
b23a874a,8,3,13,50.74626865671642
english/wesleych/Z400528125,6,6,11,
78d04b6a,9,6,11,45.833333333333336
english/wesleych/Z400528125,6,6,11,
da1bcc97,9,2,11,50.0
english/wesleych/Z400528125,6,6,11,
9b5f2ad3,6,6,11,57.971014492753625
english/wesleych/Z400528125,6,6,11,
64b3cea4,5,0,11,43.37349397590361
english/wesleych/Z400528139,11,8,13,
b02001a4,12,10,13,48.837209302325576
english/wesleych/Z400528139,11,8,13,
951950a1,10,7,13,46.75324675324675
english/wesleych/Z400528139,11,8,13,
996bd958,7,6,13,44.11764705882353
english/wesleych/Z400528139,11,8,13,
7e7dd40b,8,2,13,47.36842105263158
english/wesleych/Z400528148,4,0,10,
91949486,8,6,10,40.67796610169492
english/wesleych/Z400528154,11,7,13,
08d1516b,11,8,13,46.875
english/wesleych/Z400528173,10,8,11,
01c13c2e,9,4,11,41.0958904109589
english/wesleych/Z400528178,10,8,13,
c0847f1d,11,10,13,59.01639344262295
english/wesleych/Z400528178,10,8,13,
23af0a4e,11,7,13,41.93548387096774
english/wesleych/Z400528179,8,8,11,
943c219d,9,6,11,53.73134328358209
english/wesleych/Z400528179,8,8,11,
a85f7d73,6,2,11,49.27536231884058
english/wesleych/Z400528179,8,8,11,
1d358889,7,3,11,37.68115942028986
english/wesleych/Z400528179,8,8,11,
59c9ed69,5,3,11,40.67796610169492
english/wesleych/Z400528214,8,4,11,
0c916983,9,6,11,42.622950819672134
english/wesleych/Z400528215,8,6,11,
48bfa99d,8,6,11,50.0
english/wesleych/Z400528215,8,6,11,
53cf626f,10,9,11,44.44444444444444
english/wesleych/Z400528243,12,12,13,
acf5176a,9,4,13,41.17647058823529
english/wesleych/Z400528250,10,8,11,
d0a24653,6,3,11,47.61904761904761
english/wesleych/Z400528287,8,6,11,
cfb9d415,5,4,11,48.48484848484848
english/wesleych/Z400528296,8,8,11,
4ce974a7,8,6,11,46.666666666666664
english/wesleych/Z400528332,11,10,13,
2fee250c,10,9,13,47.36842105263158
english/wesleych/Z400528398,8,4,11,
b3dd4fd8,9,9,10,43.99999999999999
english/wesleych/Z400528399,10,8,11,
a2cdf466,8,4,11,47.61904761904761
english/wesleych/Z400528399,10,8,11,
bc049ae6,6,0,11,45.333333333333336
english/wesleych/Z400528399,10,8,11,
34c95ba5,2,0,11,43.75
english/wesleych/Z400528399,10,8,11,
c01f8350,4,4,11,63.1578947368421
english/wesleych/Z400528406,7,2,11,
c2ad5cba,8,4,11,42.85714285714286
english/wesleych/Z400528450,8,6,11,
0ef1e897,9,4,11,43.63636363636364
english/wesleych/Z400528457,13,8,13,
3dfb5903,7,7,13,49.31506849315068
english/wesleych/Z400528457,13,8,13,
010972e0,10,6,13,53.16455696202531
english/wesleych/Z400528458,2,0,11,
e79235c8,10,5,11,50.0
english/wesleych/Z400528466,9,4,11,
3d1ad2af,10,10,11,48.38709677419355
english/wesleych/Z400528496,10,10,11,
2902c96c,10,5,11,48.27586206896552
english/wesleych/Z400528594,3,0,11,
6fcbfeb0,9,6,11,43.47826086956522
english/wesleych/Z400528595,10,4,11,
e27807a7,10,4,11,52.63157894736843
english/wesleych/Z400528595,10,4,11,
80a6da29,7,4,11,45.28301886792453
english/wesleych/Z400528598,10,4,11,
5df62b92,8,6,11,46.15384615384615
english/wesleych/Z400528601,8,6,11,
7331cc7a,9,6,11,44.776119402985074
english/wesleych/Z400528601,8,6,11,
f1dfdf77,8,4,11,51.72413793103448
english/wesleych/Z400528603,10,8,11,
f60d813f,11,8,11,46.875
english/wesleych/Z400528632,5,4,11,
e43d9ff9,10,4,11,51.51515151515152
english/wesleych/Z400528632,5,4,11,
566de3d3,8,6,11,44.827586206896555
english/wesleych/Z400528636,8,8,11,
3d6921ed,6,2,11,38.80597014925373
english/wesleych/Z400528640,8,4,11,
ff522058,10,6,11,48.27586206896552
english/wesleych/Z400528650,7,6,11,
512b8413,10,2,11,45.90163934426229
english/wesleych/Z400528666,7,6,11,
3c4a09a5,6,6,11,72.72727272727273
english/wesleych/Z400528666,7,6,11,
ac017ece,10,8,11,62.96296296296296
english/wesleych/Z400528666,7,6,11,
7e52774a,8,7,11,50.0
english/wesleych/Z400528668,8,4,11,
61381785,10,8,11,43.333333333333336
english/wesleych/Z400528671,8,6,11,
2f74e989,10,10,11,42.85714285714286
english/wesleych/Z400528671,8,6,11,
80015ff7,11,11,11,49.18032786885246
english/wesleych/Z400528671,8,6,11,
e1a60509,3,3,11,49.18032786885246
english/wesleych/Z400528671,8,6,11,
70bec606,2,0,11,51.72413793103448
english/wesleych/Z400528671,8,6,11,
de1cd90f,4,2,11,48.38709677419355
english/wesleych/Z400528677,7,2,11,
e9b55ff2,11,9,11,41.379310344827594
english/wesleych/Z400528683,6,6,11,
ec117bf3,8,6,11,42.85714285714286
english/wesleych/Z400528720,10,0,11,
4d39b8a1,6,0,11,47.05882352941176
english/wesleych/Z400528734,2,0,11,
bc069561,8,6,11,43.47826086956522
english/wesleych/Z400528751,10,6,11,
0a601b5d,10,8,11,50.0
english/wesleych/Z400528768,10,10,11,
9054fbca,6,5,11,48.64864864864865
english/wesleych/Z400528806,8,7,11,
22b04a3e,10,7,11,46.57534246575342
english/wesleych/Z400531412,10,6,11,
8f0d80a6,8,4,11,52.459016393442624
english/wesleych/Z400531415,11,8,11,
1280171d,5,0,11,49.056603773584904
english/wesleych/Z400531435,8,4,11,
7c08f2a5,9,9,11,47.76119402985075
english/wesleych/Z400531435,8,4,11,
240ab041,10,8,11,51.51515151515152
english/wesleych/Z400531435,8,4,11,
5f223c86,8,6,11,45.945945945945944
english/wesleych/Z400531438,12,10,13,
bb720e2f,11,10,13,41.269841269841265
english/wesleych/Z400531449,11,4,13,
d9eb7693,12,8,13,65.06024096385542
english/wesleych/Z400531449,11,4,13,
6a992605,10,6,13,59.09090909090908
english/wesleych/Z400531451,7,4,11,
2d3eeb8d,10,5,11,53.968253968253975
english/wesleych/Z400531461,12,6,13,
07fa745c,9,6,13,47.887323943661976
english/wesleych/Z400531468,6,4,11,
7c294552,10,8,11,44.44444444444444
english/wesleych/Z400531469,8,6,11,
dcfa1638,7,4,10,44.827586206896555
english/wesleych/Z400531476,8,4,11,
d25b8b6c,5,3,11,47.22222222222222
english/wesleych/Z400531517,11,9,11,
8145db32,6,6,11,45.16129032258065
english/wesleych/Z400531517,11,9,11,
5b31288d,9,7,11,48.64864864864865
english/wesleych/Z400531517,11,9,11,
68ef706b,8,6,11,46.875
english/wesleych/Z400531517,11,9,11,
1e1f17af,7,4,11,43.07692307692308
english/wesleych/Z400531523,10,4,13,
f5381b71,11,9,13,45.714285714285715
english/wesleych/Z400531542,6,0,13,
f741dbdb,11,9,13,51.61290322580645
english/wesleych/Z400531542,6,0,13,
ba505420,11,8,13,43.333333333333336
english/wesleych/Z400531542,6,0,13,
a5b21d28,6,4,13,47.22222222222222
english/wesleych/Z400531542,6,0,13,
88cb35b8,2,0,13,46.875
english/wesleych/Z400531569,10,8,11,
47ec5f2b,9,8,11,64.40677966101696
english/wesleych/Z400531569,10,8,11,
27ad3278,11,11,11,45.714285714285715
english/wesleych/Z400531569,10,8,11,
6f74da66,5,0,11,45.16129032258065
english/wesleych/Z400531569,10,8,11,
f7aebddc,8,5,11,41.17647058823529
english/wesleych/Z400531569,10,8,11,
5ebe6155,4,4,11,41.93548387096774
english/wesleych/Z400531580,10,8,11,
7cfce875,8,0,11,43.83561643835616
english/wesleych/Z400531586,2,2,11,
22f0abc2,8,8,11,42.622950819672134
english/wesleych/Z400531608,8,8,11,
fcd7661c,10,6,11,41.379310344827594
english/wesleych/Z400531608,8,8,11,
6ccf4f5e,10,5,11,70.17543859649122
english/wesleych/Z400531620,8,2,11,
7f9820ac,10,8,11,44.44444444444444
english/wesleych/Z400531620,8,2,11,
bd26707e,8,4,11,51.51515151515152
english/wesleych/Z400531620,8,2,11,
859682ad,11,10,11,48.64864864864865
english/wesleych/Z400531620,8,2,11,
f117e1eb,5,0,11,47.887323943661976
english/wesleych/Z400531620,8,2,11,
e1731377,5,4,11,52.94117647058824
english/wesleych/Z400531620,8,2,11,
626947e0,10,4,11,44.11764705882353
english/wesleych/Z400531630,5,2,11,
f65409e4,9,9,11,46.666666666666664
english/wesleych/Z400531636,8,4,11,
46035e04,8,2,11,48.57142857142858
english/wesleych/Z400531665,9,6,13,
f85a0fe6,10,10,13,71.23287671232876
english/wesleych/Z400531665,9,6,13,
c13c2b1c,5,2,13,55.319148936170215
english/wesleych/Z400531685,9,6,11,
67b85388,9,6,11,41.0958904109589
english/wesleych/Z400531690,10,6,13,
f8b69639,13,11,13,55.38461538461539
english/wesleych/Z400531690,10,6,13,
ec4c6cad,10,10,13,46.37681159420289
english/wesleych/Z400531690,10,6,13,
c762cd53,13,11,13,46.57534246575342
english/wesleych/Z400531690,10,6,13,
2724f299,8,0,13,47.887323943661976
english/wesleych/Z400531690,10,6,13,
76c81b02,5,5,13,47.61904761904761
english/wesleych/Z400531696,11,4,11,
0137d64b,8,6,11,42.85714285714286
english/wesleych/Z400531723,8,4,11,
69e912f1,9,2,11,51.35135135135135
english/wesleych/Z400531729,10,6,11,
0b1078c0,8,4,11,46.42857142857143
english/wesleych/Z400531734,9,7,11,
a80dca00,8,0,11,38.297872340425535
english/wesleych/Z400531762,7,6,11,
c0f34e4f,11,8,11,44.067796610169495
english/wesleych/Z400531762,7,6,11,
a6d93def,10,8,11,44.44444444444444
english/wesleych/Z400531762,7,6,11,
e9c3e086,10,4,11,44.89795918367348
english/wesleych/Z400531764,10,10,13,
f7c7d0fa,12,10,13,45.714285714285715
english/wesleych/Z400531765,2,2,11,
f4e6790f,9,9,11,46.15384615384615
english/wesleych/Z400531771,8,8,13,
c5e311b8,10,6,13,46.15384615384615
english/wesleych/Z400531803,10,8,11,
5974262a,9,8,11,40.625
english/wesleych/Z400531810,12,6,13,
360ea78c,10,0,13,43.75
english/wesleych/Z400531837,7,6,11,
e627de17,4,4,11,47.61904761904761
english/wesleych/Z400531837,7,6,11,
9d3566b1,9,2,11,38.46153846153846
english/wesleych/Z400531837,7,6,11,
e8f21c36,10,4,11,43.47826086956522
english/wesleych/Z400531837,7,6,11,
903bed16,7,2,11,46.15384615384615
english/wesleych/Z400531865,6,4,11,
010f1f90,9,6,11,45.90163934426229
english/wesleych/Z400531865,6,4,11,
896ec4f3,8,0,11,45.28301886792453
english/wesleych/Z400531865,6,4,11,
351490c0,6,6,11,44.44444444444444
english/wesleych/Z400531865,6,4,11,
a3989024,6,0,11,44.776119402985074
english/wesleych/Z400531876,7,2,11,
b6beefb1,11,8,11,46.37681159420289
english/wesleych/Z400531890,4,2,11,
196ba222,8,6,11,57.14285714285714
english/wesleych/Z400531901,8,4,11,
1b9f596c,10,8,11,45.16129032258065
english/wesleych/Z400531901,8,4,11,
14368f9b,6,5,11,43.75
english/wesleych/Z400531920,10,8,13,
d83b8837,7,5,13,49.27536231884058
english/wesleych/Z400531926,6,2,11,
4f8f2b7a,11,8,11,42.25352112676056
english/wesleych/Z400531930,5,0,11,
f857b928,11,9,11,49.23076923076923
english/wesleych/Z400531933,9,8,11,
b4dd500e,11,8,11,40.625
english/wesleych/Z400531938,6,6,11,
76ffe6f2,11,7,11,45.945945945945944
english/wesleych/Z400531938,6,6,11,
dc9b9a81,5,2,11,55.072463768115945
english/wesleych/Z400531966,10,6,11,
41bff16e,11,11,11,48.0
english/wesleych/Z400531966,10,6,11,
a7f98a89,10,2,11,46.15384615384615
english/wesleych/Z400531966,10,6,11,
fab7a893,9,6,11,41.17647058823529
english/wesleych/Z400531970,9,4,13,
a843de9f,13,10,13,50.0
english/wesleych/Z400531982,8,6,11,
49a26f98,9,7,11,50.0
english/wesleych/Z400531982,8,6,11,
e18eca44,8,6,11,42.85714285714286
english/wesleych/Z400531982,8,6,11,
35618c86,2,0,11,51.72413793103448
english/wesleych/Z400531982,8,6,11,
857af822,8,4,11,47.887323943661976
english/wesleych/Z400531982,8,6,11,
13d769ae,9,0,11,40.0
english/wesleych/Z400531982,8,6,11,
cb15b3a3,7,5,11,47.45762711864406
english/wesleych/Z400532000,9,6,11,
142c3007,10,8,11,50.79365079365079
english/wesleych/Z400532001,7,6,11,
9e623101,10,8,11,43.07692307692308
english/wesleych/Z400532001,7,6,11,
2ccf6d16,5,2,11,53.968253968253975
english/wesleych/Z400532001,7,6,11,
d5ece286,10,8,11,44.11764705882353
english/wesleych/Z400532001,7,6,11,
d0693277,6,6,11,45.945945945945944
english/wesleych/Z400532001,7,6,11,
c2afe51b,4,0,11,41.509433962264154
english/wesleych/Z400532011,10,2,13,
9f2d8c71,10,10,13,60.0
english/wesleych/Z400532013,8,4,11,
a544efcb,9,4,11,52.05479452054795
english/wesleych/Z400532039,8,4,11,
8af45c78,8,2,11,44.776119402985074
english/wesleych/Z400532062,10,6,11,
2ce13372,7,6,10,44.44444444444444
english/wesleych/Z400532067,6,0,11,
f17e94f0,9,7,11,45.833333333333336
english/wesleych/Z400532067,6,0,11,
e27f3f99,9,4,11,50.79365079365079
english/wesleych/Z400532078,12,10,13,
9a6d0402,12,11,13,43.47826086956522
english/wesleych/Z400532079,11,8,11,
aaecd338,9,8,11,43.13725490196079
english/wesleych/Z400532103,9,4,11,
a54f1243,6,6,11,51.51515151515152
english/wesleych/Z400532103,9,4,11,
18693da3,10,8,11,43.75
english/wesleych/Z400532103,9,4,11,
7c082a11,4,3,11,49.122807017543856
english/wesleych/Z400532103,9,4,11,
7e9daebc,7,3,11,42.85714285714286
english/wesleych/Z400532128,8,5,13,
0588a35b,10,9,13,47.61904761904761
english/wesleych/Z400532134,10,9,11,
296bb68f,7,2,11,43.47826086956522
english/wesleych/Z400532141,8,6,11,
0cbe76eb,5,4,11,41.02564102564102
english/wesleych/Z400532164,8,6,11,
5385c094,8,6,11,95.65217391304348
english/wesleych/Z400532167,8,8,11,
3e76c4a1,10,2,11,50.74626865671642
english/wesleych/Z400532167,8,8,11,
d747c833,7,0,11,50.0
english/wesleych/Z400532174,7,6,13,
40e41f3a,8,5,12,48.48484848484848
english/wesleych/Z400532204,10,8,11,
178a244b,8,8,11,44.827586206896555
english/wesleych/Z400532234,11,8,13,
4ebd2dd2,13,10,13,45.333333333333336
english/wesleych/Z400532234,11,8,13,
293cffed,11,8,13,56.33802816901409
english/wesleych/Z400532234,11,8,13,
0c0e586c,11,7,13,46.57534246575342
english/wesleych/Z400532234,11,8,13,
78297e4d,9,7,13,55.73770491803278
english/wesleych/Z400532235,12,8,13,
e9c75f5d,10,4,13,42.42424242424242
english/wesleych/Z400532243,7,2,13,
6c713def,13,12,13,50.0
english/wesleych/Z400532243,7,2,13,
106f5afa,10,9,13,44.067796610169495
english/wesleych/Z400532243,7,2,13,
c9605047,10,4,13,52.3076923076923
english/wesleych/Z400532243,7,2,13,
8abbc851,10,8,13,47.22222222222222
english/wesleych/Z400532249,6,4,11,
6fced4d5,10,4,11,40.0
english/wesleych/Z400532280,12,10,13,
63a2a6e7,8,8,13,44.15584415584416
english/wesleych/Z400532280,12,10,13,
bf2bab94,13,8,13,50.74626865671642
english/wesleych/Z400532317,8,4,11,
976f8a91,8,0,11,43.24324324324324
english/wesleych/Z400532320,0,0,11,
37eaacf1,11,11,11,43.24324324324324
english/wesleych/Z400532320,0,0,11,
6b83840c,10,6,11,53.333333333333336
english/wesleych/Z400532320,0,0,11,
c13449b0,10,8,11,45.714285714285715
english/wesleych/Z400532320,0,0,11,
490a0e6b,11,9,11,45.333333333333336
english/wesleych/Z400532320,0,0,11,
2891bb74,3,0,11,40.67796610169492
english/wesleych/Z400532322,11,6,13,
c0e2c4ab,8,3,13,52.94117647058824
english/wesleych/Z400532399,11,9,13,
efd7dc0a,6,2,13,46.75324675324675
english/wesleych/Z400532514,9,9,11,
a7f3b650,10,6,11,43.333333333333336
english/wesleych/Z400532514,9,9,11,
c78c474b,8,4,11,40.0
english/wesleych/Z400532514,9,9,11,
76c10cc3,11,9,11,46.15384615384615
english/wesleych/Z400532591,7,4,11,
f56b9724,6,3,11,50.90909090909091
english/wesleych/Z400532626,7,4,11,
103055af,6,2,11,46.15384615384615
english/wesleych/Z500525722,11,10,13,
2dddbc91,10,9,13,51.28205128205128
english/wesleych/Z500525722,11,10,13,
77ec2258,9,6,13,56.71641791044777
english/wesleych/Z500525722,11,10,13,
cbbf13f3,11,9,13,47.27272727272728
english/wesleych/Z500525957,8,4,11,
5bf6d3f9,10,8,11,45.16129032258065
english/wesleych/Z500525957,8,4,11,
9b77b8d8,8,8,11,41.379310344827594
english/wesleych/Z500525965,10,6,15,
4be4115e,7,0,15,46.728971962616825
english/wesleych/Z500526541,7,4,11,
3d422b2e,10,8,11,49.056603773584904
english/wesleych/Z500526560,8,8,11,
a090b489,10,8,11,63.73626373626373
english/wesleych/Z500526560,8,8,11,
3f2eb550,8,6,11,43.29896907216495
english/wesleych/Z500526662,6,4,11,
93198936,10,4,11,56.25
english/wesleych/Z500528963,10,4,11,
f2e39fe6,10,9,11,43.83561643835616
english/wesleych/Z500528963,10,4,11,
ca9bbf42,9,4,11,41.0958904109589
english/wesleych/Z500528984,6,4,11,
5ea50359,11,11,11,42.10526315789473
english/wesleych/Z500528984,6,4,11,
9944a0c6,4,2,11,50.0
english/wesleych/Z500528984,6,4,11,
65a8e45c,11,7,11,45.714285714285715
english/wesleych/Z500528984,6,4,11,
a4490e9d,6,2,11,41.666666666666664
english/wesleych/Z500528985,6,2,11,
fbf53c3d,10,6,11,46.666666666666664
english/wesleych/Z500528986,9,3,11,
f64ccd37,11,11,11,39.473684210526315
english/wesleych/Z500528993,10,5,11,
09dfc9af,11,8,11,45.945945945945944
english/wesleych/Z500529000,9,4,11,
46ff356f,6,6,11,41.269841269841265
english/wesleych/Z500529131,8,8,11,
997dadbc,9,4,11,45.945945945945944
english/wesleych/Z500529138,7,4,13,
79ee0af0,6,4,13,42.42424242424242
english/wesleych/Z500529140,10,8,11,
71f047fb,9,6,11,51.51515151515152
english/wesleych/Z500529177,9,6,11,
7b616c89,7,6,11,39.50617283950617
english/wesleych/Z500529178,11,10,11,
d294154e,7,7,11,40.625
english/wesleych/Z500529189,9,2,13,
4aaeb7f6,9,9,13,54.83870967741935
english/wesleych/Z500529189,9,2,13,
a1c3d001,13,12,13,61.29032258064516
english/wesleych/Z500529189,9,2,13,
1cc77e3b,9,6,13,40.625
english/wesleych/Z500529241,6,4,13,
d69b1900,12,10,13,60.60606060606061
english/wesleych/Z500529241,6,4,13,
de5da03b,13,8,13,53.333333333333336
english/wesleych/Z500529266,13,10,13,
6ffd065b,9,7,13,47.05882352941176
english/wesleych/Z500529269,6,2,11,
04ec6c7c,7,5,11,51.42857142857142
english/wesleych/Z500529270,10,10,13,
b3e4951d,10,6,13,40.67796610169492
english/wesleych/Z500529276,10,4,11,
8c521201,11,11,11,42.622950819672134
english/wesleych/Z500529276,10,4,11,
d5787d2f,8,4,11,50.0
english/wesleych/Z500529276,10,4,11,
5b10a661,8,4,11,53.06122448979591
english/wesleych/Z500529280,7,4,11,
cbbc063a,8,4,11,49.056603773584904
english/wesleych/Z500529280,7,4,11,
14a55ffd,8,6,11,42.622950819672134
english/wesleych/Z500529280,7,4,11,
1b08ce87,9,7,11,50.0
english/wesleych/Z500529280,7,4,11,
4f2fec77,2,0,11,58.33333333333333
english/wesleych/Z500529292,7,2,11,
1325e42c,8,5,11,47.45762711864406
english/wesleych/Z500529295,8,6,11,
8684e219,10,8,11,42.85714285714286
english/wesleych/Z500529297,10,8,11,
a0aab5e6,11,11,11,44.776119402985074
english/wesleych/Z500529297,10,8,11,
be32654c,10,8,11,45.070422535211264
english/wesleych/Z500529396,6,6,11,
a84742c6,7,5,11,42.25352112676056
english/wesleych/Z500529425,6,2,13,
1673feb6,13,13,13,51.35135135135135
english/wesleych/Z500529425,6,2,13,
97bb1531,12,8,13,44.776119402985074
english/wesleych/Z500529437,8,8,11,
085c44f2,10,8,11,40.0
english/wesleych/Z500529437,8,8,11,
c8d7427b,10,8,11,42.85714285714286
english/wesleych/Z500529461,8,6,11,
2e47ec8b,8,6,11,61.728395061728406
english/wesleych/Z500529461,8,6,11,
c06b3b62,10,8,11,51.42857142857142
english/wesleych/Z500529461,8,6,11,
06ee089d,6,4,11,51.51515151515152
english/wesleych/Z500529461,8,6,11,
6fd978ba,2,0,11,45.16129032258065
english/wesleych/Z500529461,8,6,11,
b17999bf,0,0,11,59.74025974025974
english/wesleych/Z500529461,8,6,11,
5aad1f2b,9,4,11,43.47826086956522
english/wesleych/Z500529462,11,4,13,
c6c961c5,9,7,13,48.48484848484848
english/wesleych/Z500529462,11,4,13,
1ecfda47,12,8,13,46.875
english/wesleych/Z500529464,10,10,13,
55179500,8,0,13,44.776119402985074
english/wesleych/Z500529464,10,10,13,
c0cddcee,10,6,13,48.57142857142858
english/wesleych/Z500529480,10,6,11,
6592c834,11,8,11,47.61904761904761
english/wesleych/Z500529480,10,6,11,
f79b3aa5,10,7,11,56.666666666666664
english/wesleych/Z500529482,9,2,11,
6de12d7a,11,8,11,50.0
english/wesleych/Z500529482,9,2,11,
d4e2389d,8,6,11,49.31506849315068
english/wesleych/Z500529482,9,2,11,
9e4686ef,8,6,11,47.22222222222222
english/wesleych/Z500529482,9,2,11,
d726364e,0,0,11,40.54054054054054
english/wesleych/Z500529493,10,6,11,
e7c1f071,10,4,11,45.45454545454546
english/wesleych/Z500529493,10,6,11,
6e42f548,4,4,11,39.39393939393939
english/wesleych/Z500529493,10,6,11,
ec056c6d,7,5,11,44.11764705882353
english/wesleych/Z500529493,10,6,11,
5f5752e7,11,9,11,47.76119402985075
english/wesleych/Z500529502,8,4,11,
49ec2f42,10,8,11,48.78048780487805
english/wesleych/Z500529502,8,4,11,
7845e494,10,8,11,45.56962025316456
english/wesleych/Z500529506,10,6,11,
c6d26351,6,2,11,46.15384615384615
english/wesleych/Z500529534,8,4,11,
379f679a,11,7,11,41.93548387096774
english/wesleych/Z500529535,8,6,11,
9cd57177,8,8,11,51.61290322580645
english/wesleych/Z500529535,8,6,11,
d025ac3c,6,4,11,43.333333333333336
english/wesleych/Z500529535,8,6,11,
2d6d0dc7,8,6,11,42.25352112676056
english/wesleych/Z500529535,8,6,11,
2ef44e76,4,0,11,40.90909090909091
english/wesleych/Z500529535,8,6,11,
512d82ac,10,2,11,47.61904761904761
english/wesleych/Z500529535,8,6,11,
7da18ae2,4,0,11,46.42857142857143
english/wesleych/Z500529553,10,6,11,
eca4c03e,8,6,11,43.24324324324324
english/wesleych/Z500529562,6,2,11,
02c45082,9,8,11,44.11764705882353
english/wesleych/Z500529563,9,0,11,
75e905b5,6,4,11,45.945945945945944
english/wesleych/Z500529577,8,8,11,
adae2503,6,3,11,42.307692307692314
english/wesleych/Z500529577,8,8,11,
baca3b73,7,5,11,46.42857142857143
english/wesleych/Z500529577,8,8,11,
c3784e55,7,0,11,53.73134328358209
english/wesleych/Z500529577,8,8,11,
2903e83b,5,2,11,45.333333333333336
english/wesleych/Z500529577,8,8,11,
7f2e6a69,7,4,11,58.62068965517242
english/wesleych/Z500529577,8,8,11,
3001f69f,9,7,11,49.18032786885246
english/wesleych/Z500529590,8,0,13,
7d9d7df1,12,11,13,46.42857142857143
english/wesleych/Z500529590,8,0,13,
e2122ebb,12,11,13,42.85714285714286
english/wesleych/Z500529590,8,0,13,
697d8b2c,10,8,13,47.05882352941176
english/wesleych/Z500529590,8,0,13,
872707ae,12,8,13,51.61290322580645
english/wesleych/Z500529590,8,0,13,
a877c8c8,7,5,13,43.07692307692308
english/wesleych/Z500529590,8,0,13,
3659436c,8,5,13,43.13725490196079
english/wesleych/Z500529601,11,8,13,
87b08361,13,8,13,50.74626865671642
english/wesleych/Z500529610,9,8,11,
baecd0a2,10,8,11,42.666666666666664
english/wesleych/Z500529631,8,2,11,
a015a5e0,6,4,11,42.85714285714286
english/wesleych/Z500529631,8,2,11,
21c11633,8,6,11,40.54054054054054
english/wesleych/Z500529631,8,2,11,
6fa24891,11,7,11,49.23076923076923
english/wesleych/Z500529631,8,2,11,
4d56db57,5,2,11,43.47826086956522
english/wesleych/Z500529661,8,4,13,
eb2547f6,12,8,13,51.35135135135135
english/wesleych/Z500529661,8,4,13,
74a2c085,7,4,13,45.070422535211264
english/wesleych/Z500529661,8,4,13,
33a22733,7,4,13,50.0
english/wesleych/Z500529661,8,4,13,
a2dff9e1,8,6,13,46.34146341463414
english/wesleych/Z500529661,8,4,13,
b5868339,12,9,13,43.07692307692308
english/wesleych/Z500529672,6,2,13,
7366ba23,9,8,13,46.37681159420289
english/wesleych/Z500529678,11,8,11,
cb516a1f,10,5,11,59.57446808510638
english/wesleych/Z500529692,4,2,13,
2e3ec96e,8,4,13,44.827586206896555
english/wesleych/Z500529699,8,6,11,
b9b5ee72,9,4,11,42.42424242424242
english/wesleych/Z500529699,8,6,11,
d9fb6a1a,7,2,11,56.33802816901409
english/wesleych/Z500529699,8,6,11,
fce2c6d9,6,2,11,45.714285714285715
english/wesleych/Z500529699,8,6,11,
644653a6,9,8,11,46.15384615384615
english/wesleych/Z500529704,13,6,13,
8ab65093,10,5,13,49.23076923076923
english/wesleych/Z500529768,6,4,11,
bb384b81,10,7,11,48.14814814814815
english/wesleych/Z500529768,6,4,11,
e5a13a6d,6,6,11,50.70422535211267
english/wesleych/Z500529768,6,4,11,
aed9a966,6,4,11,63.1578947368421
english/wesleych/Z500529771,10,8,13,
81d7d2c2,2,2,13,44.15584415584416
english/wesleych/Z500529774,9,4,11,
dccf26ab,8,6,11,43.75
english/wesleych/Z500529796,10,4,11,
d9a5c33e,9,6,11,41.0958904109589
english/wesleych/Z500529796,10,4,11,
00385814,6,2,11,44.705882352941174
english/wesleych/Z500529796,10,4,11,
d2cabb23,5,0,11,48.57142857142858
english/wesleych/Z500529796,10,4,11,
b704456f,4,2,11,44.44444444444444
english/wesleych/Z500529814,10,9,13,
3b93171c,12,8,13,56.666666666666664
english/wesleych/Z500529817,6,2,11,
a71406f9,6,2,11,43.47826086956522
english/wesleych/Z500529819,6,0,11,
58fa1bed,11,10,11,47.45762711864406
english/wesleych/Z500529866,6,2,11,
23a2e89a,9,8,11,47.22222222222222
english/wesleych/Z500529896,6,2,11,
c2d817aa,8,4,11,43.75
english/wesleych/Z500529896,6,2,11,
2b49bd50,9,8,11,42.622950819672134
english/wesleych/Z500529932,9,6,13,
09abd691,11,8,13,45.714285714285715
english/wesleych/Z500529948,6,6,13,
46963b7a,6,0,13,43.0379746835443
english/wesleych/Z500529955,9,9,11,
5a24341d,10,10,11,57.89473684210527
english/wesleych/Z500529955,9,9,11,
3c2946ce,9,6,11,50.79365079365079
english/wesleych/Z500529955,9,9,11,
2e394613,7,2,11,52.3076923076923
english/wesleych/Z500529986,11,10,15,
080e5178,12,8,15,47.22222222222222
english/wesleych/Z500529997,11,10,11,
ba37e185,5,2,11,49.056603773584904
english/wesleych/Z500530020,9,8,11,
b6627b3d,9,7,11,50.84745762711864
english/wesleych/Z500530020,9,8,11,
8b466bf4,7,3,11,47.05882352941176
english/wesleych/Z500530036,8,6,11,
7fd97cf5,7,6,11,49.35064935064936
english/wesleych/Z500530110,10,8,11,
fe1ea721,7,7,11,51.61290322580645
english/wesleych/Z500530124,8,6,11,
0dbb55e6,10,10,11,56.75675675675676
english/wesleych/Z500530124,8,6,11,
a0a05ebb,9,7,11,53.57142857142857
english/wesleych/Z500530124,8,6,11,
